EntryID	OrganismName	Kingdom	SequenceLength	SPStart	SPEnd	Class	Set
P49186	Rattus norvegicus	Metazoa	423	None	None	Negative	Fold_5
Q9BQ66	Homo sapiens	Metazoa	201	None	None	Negative	Fold_3
Q9C8Y3	Arabidopsis thaliana	Viridiplantae	511	None	None	Negative	Fold_3
Q9H6P5	Homo sapiens	Metazoa	420	None	None	Negative	Fold_1
Q9D1X9	Mus musculus	Metazoa	158	None	None	Negative	Fold_4
P33420	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	868	None	None	Negative	Fold_4
Q96S38	Homo sapiens	Metazoa	1066	None	None	Negative	Fold_1
Q9JK15	Rattus norvegicus	Metazoa	376	None	None	Negative	Fold_3
Q9NX31	Homo sapiens	Metazoa	292	None	None	Negative	Fold_1
B2CW77	Homo sapiens	Metazoa	178	None	None	Negative	Fold_1
Q80WJ6	Mus musculus	Metazoa	1366	None	None	Negative	Fold_2
P53743	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316	None	None	Negative	Fold_1
Q9Y6C5	Homo sapiens	Metazoa	1203	None	None	Negative	Fold_1
A4GCR7	Olea europaea	Viridiplantae	134	None	None	Negative	Fold_2
Q9UPM8	Homo sapiens	Metazoa	1137	None	None	Negative	Fold_4
Q9M5P4	Zea mays	Viridiplantae	256	None	None	Negative	Fold_1
P10499	Rattus norvegicus	Metazoa	495	None	None	Negative	Fold_1
Q01065	Mus musculus	Metazoa	535	None	None	Negative	Fold_3
Q15562	Homo sapiens	Metazoa	447	None	None	Negative	Fold_5
Q8K2A1	Mus musculus	Metazoa	304	None	None	Negative	Fold_4
Q3UHR0	Mus musculus	Metazoa	2643	None	None	Negative	Fold_5
P40508	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	None	None	Negative	Fold_5
Q99502	Homo sapiens	Metazoa	592	None	None	Negative	Fold_5
F4J117	Arabidopsis thaliana	Viridiplantae	591	None	None	Negative	Fold_3
Q9EPH0	Rattus norvegicus	Metazoa	744	None	None	Negative	Fold_5
Q9T075	Arabidopsis thaliana	Viridiplantae	388	None	None	Negative	Fold_3
O89038	Rattus norvegicus	Metazoa	507	None	None	Negative	Fold_3
Q9LFF6	Arabidopsis thaliana	Viridiplantae	138	None	None	Negative	Fold_1
O77203	Dictyostelium discoideum	Other	1148	None	None	Negative	Fold_2
Q69ZC8	Mus musculus	Metazoa	346	None	None	Negative	Fold_4
Q18171	Caenorhabditis elegans	Metazoa	424	None	None	Negative	Fold_2
Q05826	Gallus gallus	Metazoa	328	None	None	Negative	Fold_2
Q6VVB1	Homo sapiens	Metazoa	395	None	None	Negative	Fold_4
A7MCY6	Homo sapiens	Metazoa	615	None	None	Negative	Fold_3
O43614	Homo sapiens	Metazoa	444	None	None	Negative	Fold_4
Q6P926	Mus musculus	Metazoa	205	None	None	Negative	Fold_1
Q0C8A3	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	Fungi	279	None	None	Negative	Fold_4
Q6DBH0	Arabidopsis thaliana	Viridiplantae	444	None	None	Negative	Fold_5
P83668	Anomala cuprea	Metazoa	43	None	None	Negative	Fold_4
Q9H5V7	Homo sapiens	Metazoa	419	None	None	Negative	Fold_4
P40054	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	469	None	None	Negative	Fold_5
O13227	Conger conger	Metazoa	350	None	None	Negative	Fold_2
Q8N392	Homo sapiens	Metazoa	663	None	None	Negative	Fold_3
P28290	Homo sapiens	Metazoa	1259	None	None	Negative	Fold_2
Q96NE9	Homo sapiens	Metazoa	622	None	None	Negative	Fold_3
Q6PG37	Homo sapiens	Metazoa	636	None	None	Negative	Fold_5
P32912	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316	None	None	Negative	Fold_3
O75600	Homo sapiens	Metazoa	419	None	None	Negative	Fold_2
O35147	Rattus norvegicus	Metazoa	205	None	None	Negative	Fold_4
Q9FHX8	Arabidopsis thaliana	Viridiplantae	92	None	None	Negative	Fold_5
Q5TFG8	Homo sapiens	Metazoa	222	None	None	Negative	Fold_5
Q86XI8	Homo sapiens	Metazoa	627	None	None	Negative	Fold_5
Q8NDZ0	Homo sapiens	Metazoa	799	None	None	Negative	Fold_1
O95835	Homo sapiens	Metazoa	1130	None	None	Negative	Fold_2
Q08347	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	646	None	None	Negative	Fold_5
Q17284	Blomia tropicalis	Metazoa	130	None	None	Negative	Fold_3
Q03105	Torpedo marmorata	Metazoa	154	None	None	Negative	Fold_1
Q05913	Drosophila melanogaster	Metazoa	577	None	None	Negative	Fold_4
E0CYR6	Mus musculus	Metazoa	227	None	None	Negative	Fold_3
P47039	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444	None	None	Negative	Fold_5
Q9NQG5	Homo sapiens	Metazoa	326	None	None	Negative	Fold_4
P68369	Mus musculus	Metazoa	451	None	None	Negative	Fold_1
Q9UN76	Homo sapiens	Metazoa	642	None	None	Negative	Fold_2
P35574	Oryctolagus cuniculus	Metazoa	1555	None	None	Negative	Fold_3
Q3V016	Mus musculus	Metazoa	616	None	None	Negative	Fold_3
Q8RWV0	Arabidopsis thaliana	Viridiplantae	741	None	None	Negative	Fold_4
Q9HCM3	Homo sapiens	Metazoa	1950	None	None	Negative	Fold_4
Q3UH60	Mus musculus	Metazoa	1574	None	None	Negative	Fold_2
P13864	Mus musculus	Metazoa	1620	None	None	Negative	Fold_2
P24549	Mus musculus	Metazoa	501	None	None	Negative	Fold_2
Q921H9	Mus musculus	Metazoa	231	None	None	Negative	Fold_2
Q91853	Xenopus laevis	Metazoa	565	None	None	Negative	Fold_2
P26324	Calloselasma rhodostoma	Metazoa	234	None	None	Negative	Fold_3
Q01085	Homo sapiens	Metazoa	375	None	None	Negative	Fold_4
Q6PTV2	Toxoplasma gondii	Other	620	None	None	Negative	Fold_4
Q14134	Homo sapiens	Metazoa	588	None	None	Negative	Fold_3
P90994	Caenorhabditis elegans	Metazoa	187	None	None	Negative	Fold_4
P11086	Homo sapiens	Metazoa	282	None	None	Negative	Fold_3
A0A1D8PN83	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	155	None	None	Negative	Fold_1
A0A075TRB3	Penicillium expansum	Fungi	259	None	None	Negative	Fold_2
P62979	Homo sapiens	Metazoa	156	None	None	Negative	Fold_5
Q3T9E4	Mus musculus	Metazoa	415	None	None	Negative	Fold_4
Q27487	Caenorhabditis elegans	Metazoa	500	None	None	Negative	Fold_5
Q9P2J3	Homo sapiens	Metazoa	617	None	None	Negative	Fold_3
Q9M117	Arabidopsis thaliana	Viridiplantae	132	None	None	Negative	Fold_5
P11346	Drosophila melanogaster	Metazoa	739	None	None	Negative	Fold_4
Q4V7A4	Rattus norvegicus	Metazoa	812	None	None	Negative	Fold_1
P34788	Arabidopsis thaliana	Viridiplantae	152	None	None	Negative	Fold_2
O04202	Arabidopsis thaliana	Viridiplantae	293	None	None	Negative	Fold_2
Q9NPP4	Homo sapiens	Metazoa	1024	None	None	Negative	Fold_2
Q9XSU0	Canis lupus familiaris	Metazoa	203	None	None	Negative	Fold_3
O14548	Homo sapiens	Metazoa	114	None	None	Negative	Fold_2
P40303	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	None	None	Negative	Fold_5
Q91WK0	Mus musculus	Metazoa	415	None	None	Negative	Fold_3
Q8BL03	Mus musculus	Metazoa	306	None	None	Negative	Fold_4
P43075	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	832	None	None	Negative	Fold_1
A0A1D8PH21	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	99	None	None	Negative	Fold_5
F7J0M4	Oryza sativa subsp. japonica	Viridiplantae	996	None	None	Negative	Fold_3
O74306	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	294	None	None	Negative	Fold_5
P14315	Gallus gallus	Metazoa	277	None	None	Negative	Fold_4
Q3TDN2	Mus musculus	Metazoa	445	None	None	Negative	Fold_1
O75841	Homo sapiens	Metazoa	260	None	None	Negative	Fold_2
P34574	Caenorhabditis elegans	Metazoa	1681	None	None	Negative	Fold_3
Q9SRH7	Arabidopsis thaliana	Viridiplantae	490	None	None	Negative	Fold_5
Q9H7L9	Homo sapiens	Metazoa	328	None	None	Negative	Fold_3
Q9FRL8	Arabidopsis thaliana	Viridiplantae	213	None	None	Negative	Fold_3
Q9JMD1	Mus musculus	Metazoa	863	None	None	Negative	Fold_1
Q9ZZW7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	517	None	None	Negative	Fold_4
Q7XB08	Papaver somniferum	Viridiplantae	351	None	None	Negative	Fold_2
Q7M2Y5	Chalinolobus morio	Metazoa	147	None	None	Negative	Fold_5
Q9NQW6	Homo sapiens	Metazoa	1124	None	None	Negative	Fold_4
I3V6B7	Papaver somniferum	Viridiplantae	540	None	None	Negative	Fold_4
P58283	Mus musculus	Metazoa	853	None	None	Negative	Fold_1
D8S724	Selaginella moellendorffii	Viridiplantae	475	None	None	Negative	Fold_1
Q12980	Homo sapiens	Metazoa	569	None	None	Negative	Fold_4
O08878	Rattus norvegicus	Metazoa	375	None	None	Negative	Fold_1
Q9NR71	Homo sapiens	Metazoa	780	None	None	Negative	Fold_3
O43078	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	660	None	None	Negative	Fold_5
Q9NRB3	Homo sapiens	Metazoa	414	None	None	Negative	Fold_1
Q9H6U6	Homo sapiens	Metazoa	928	None	None	Negative	Fold_1
P46972	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	None	None	Negative	Fold_5
Q7Z7N9	Homo sapiens	Metazoa	219	None	None	Negative	Fold_1
Q8CIS0	Mus musculus	Metazoa	1159	None	None	Negative	Fold_3
O65258	Arabidopsis thaliana	Viridiplantae	542	None	None	Negative	Fold_1
Q6NSU3	Mus musculus	Metazoa	371	None	None	Negative	Fold_4
P49678	Arabidopsis thaliana	Viridiplantae	174	None	None	Negative	Fold_3
O15519	Homo sapiens	Metazoa	480	None	None	Negative	Fold_4
P00939	Oryctolagus cuniculus	Metazoa	249	None	None	Negative	Fold_3
A0A2I1C3V3	Aspergillus novofumigatus (strain IBT 16806)	Fungi	162	None	None	Negative	Fold_3
Q2UEL0	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	201	None	None	Negative	Fold_5
Q4V7H8	Xenopus laevis	Metazoa	296	None	None	Negative	Fold_5
Q94234	Caenorhabditis elegans	Metazoa	204	None	None	Negative	Fold_1
Q8NHR7	Homo sapiens	Metazoa	220	None	None	Negative	Fold_5
P02578	Acanthamoeba castellanii	Other	375	None	None	Negative	Fold_2
Q16890	Homo sapiens	Metazoa	204	None	None	Negative	Fold_5
P51174	Mus musculus	Metazoa	430	None	None	Negative	Fold_4
Q8BHK0	Mus musculus	Metazoa	365	None	None	Negative	Fold_3
P35081	Zea mays	Viridiplantae	131	None	None	Negative	Fold_1
Q86KR9	Dictyostelium discoideum	Other	284	None	None	Negative	Fold_4
K8ERU3	Caenorhabditis elegans	Metazoa	1768	None	None	Negative	Fold_4
Q12031	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	575	None	None	Negative	Fold_1
O14229	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	456	None	None	Negative	Fold_5
P46101	Rattus norvegicus	Metazoa	859	None	None	Negative	Fold_1
P43360	Homo sapiens	Metazoa	314	None	None	Negative	Fold_3
Q6AXS3	Rattus norvegicus	Metazoa	378	None	None	Negative	Fold_5
Q8GZ79	Arabidopsis thaliana	Viridiplantae	274	None	None	Negative	Fold_3
P53395	Mus musculus	Metazoa	482	None	None	Negative	Fold_5
Q8TC41	Homo sapiens	Metazoa	542	None	None	Negative	Fold_2
P29269	Sus scrofa	Metazoa	172	None	None	Negative	Fold_2
C6Y4C6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	153	None	None	Negative	Fold_4
Q13183	Homo sapiens	Metazoa	592	None	None	Negative	Fold_2
Q06180	Mus musculus	Metazoa	406	None	None	Negative	Fold_2
Q563C3	Xenopus laevis	Metazoa	269	None	None	Negative	Fold_1
Q3TCX3	Mus musculus	Metazoa	612	None	None	Negative	Fold_3
Q9VHK6	Drosophila melanogaster	Metazoa	154	None	None	Negative	Fold_3
Q9XH75	Arabidopsis thaliana	Viridiplantae	260	None	None	Negative	Fold_5
P16381	Mus musculus	Metazoa	660	None	None	Negative	Fold_1
Q6PHN1	Mus musculus	Metazoa	1016	None	None	Negative	Fold_3
Q99393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	None	None	Negative	Fold_3
P37885	Vicugna pacos	Metazoa	190	None	None	Negative	Fold_4
W6Q4Q9	Penicillium roqueforti (strain FM164)	Fungi	342	None	None	Negative	Fold_4
Q29599	Sus scrofa	Metazoa	349	None	None	Negative	Fold_3
Q9DGD1	Gallus gallus	Metazoa	464	None	None	Negative	Fold_3
Q8CFJ7	Mus musculus	Metazoa	288	None	None	Negative	Fold_4
Q6A0D4	Mus musculus	Metazoa	554	None	None	Negative	Fold_5
Q8NEL0	Homo sapiens	Metazoa	328	None	None	Negative	Fold_4
Q0C8A5	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	Fungi	648	None	None	Negative	Fold_2
P56216	Penicillium simplicissimum	Fungi	560	None	None	Negative	Fold_4
Q1MTR4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	424	None	None	Negative	Fold_3
Q6PD28	Mus musculus	Metazoa	497	None	None	Negative	Fold_4
Q5ABZ2	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	534	None	None	Negative	Fold_4
P24056	Xenopus laevis	Metazoa	79	None	None	Negative	Fold_4
Q28615	Oryctolagus cuniculus	Metazoa	593	None	None	Negative	Fold_3
Q9N4G4	Caenorhabditis elegans	Metazoa	1475	None	None	Negative	Fold_4
Q7Z5U6	Homo sapiens	Metazoa	358	None	None	Negative	Fold_2
P04050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1733	None	None	Negative	Fold_4
O94701	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	None	None	Negative	Fold_1
P83362	Canis lupus familiaris	Metazoa	102	None	None	Negative	Fold_4
Q969Q5	Homo sapiens	Metazoa	203	None	None	Negative	Fold_4
O18334	Drosophila melanogaster	Metazoa	208	None	None	Negative	Fold_2
Q6NQH4	Arabidopsis thaliana	Viridiplantae	126	None	None	Negative	Fold_3
O14388	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	136	None	None	Negative	Fold_2
P9WEX2	Apiospora sacchari	Fungi	336	None	None	Negative	Fold_5
P38769	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	630	None	None	Negative	Fold_3
Q9NTU4	Homo sapiens	Metazoa	200	None	None	Negative	Fold_5
A0A346B546	Ganoderma lucidum	Fungi	509	None	None	Negative	Fold_4
Q8VIM5	Mus musculus	Metazoa	935	None	None	Negative	Fold_5
Q80YF9	Mus musculus	Metazoa	1305	None	None	Negative	Fold_5
O22666	Arabidopsis thaliana	Viridiplantae	362	None	None	Negative	Fold_5
Q9FYB7	Arabidopsis thaliana	Viridiplantae	284	None	None	Negative	Fold_4
P30204	Mus musculus	Metazoa	458	None	None	Negative	Fold_2
P18263	Chlamydomonas reinhardtii	Viridiplantae	46	None	None	Negative	Fold_3
Q42540	Arabidopsis thaliana	Viridiplantae	166	None	None	Negative	Fold_3
C9JBD0	Homo sapiens	Metazoa	128	None	None	Negative	Fold_4
P47031	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	731	None	None	Negative	Fold_4
Q96JI7	Homo sapiens	Metazoa	2443	None	None	Negative	Fold_1
Q9DEE9	Gallus gallus	Metazoa	396	None	None	Negative	Fold_5
Q23192	Caenorhabditis elegans	Metazoa	263	None	None	Negative	Fold_2
A1L4X7	Arabidopsis thaliana	Viridiplantae	411	None	None	Negative	Fold_1
Q01966	Haliotis diversicolor	Metazoa	378	None	None	Negative	Fold_2
Q9ULV5	Homo sapiens	Metazoa	492	None	None	Negative	Fold_3
O09032	Rattus norvegicus	Metazoa	385	None	None	Negative	Fold_5
Q4WLN1	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	787	None	None	Negative	Fold_4
Q9SBJ1	Arabidopsis thaliana	Viridiplantae	366	None	None	Negative	Fold_4
Q8NGU9	Homo sapiens	Metazoa	434	None	None	Negative	Fold_3
P32316	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	526	None	None	Negative	Fold_1
Q9UT50	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	485	None	None	Negative	Fold_1
Q5TC84	Homo sapiens	Metazoa	451	None	None	Negative	Fold_4
Q06712	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	483	None	None	Negative	Fold_1
O43315	Homo sapiens	Metazoa	295	None	None	Negative	Fold_5
Q8NE63	Homo sapiens	Metazoa	616	None	None	Negative	Fold_2
P28745	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	539	None	None	Negative	Fold_4
Q925G0	Rattus norvegicus	Metazoa	155	None	None	Negative	Fold_3
Q8WUB8	Homo sapiens	Metazoa	498	None	None	Negative	Fold_2
Q9LRQ8	Arabidopsis thaliana	Viridiplantae	451	None	None	Negative	Fold_2
P20772	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	788	None	None	Negative	Fold_1
H6C7U6	Exophiala dermatitidis (strain ATCC 34100 / CBS 525.76 / NIH/UT8656)	Fungi	1218	None	None	Negative	Fold_2
Q9NUW8	Homo sapiens	Metazoa	608	None	None	Negative	Fold_1
Q3MV14	Arabidopsis thaliana	Viridiplantae	386	None	None	Negative	Fold_1
P12617	Anser anser anser	Metazoa	504	None	None	Negative	Fold_1
Q9S7T5	Arabidopsis thaliana	Viridiplantae	294	None	None	Negative	Fold_3
Q15785	Homo sapiens	Metazoa	309	None	None	Negative	Fold_5
E1BSI0	Gallus gallus	Metazoa	526	None	None	Negative	Fold_5
P21839	Bos taurus	Metazoa	392	None	None	Negative	Fold_1
Q86SQ0	Homo sapiens	Metazoa	1253	None	None	Negative	Fold_3
Q9SQK3	Arabidopsis thaliana	Viridiplantae	315	None	None	Negative	Fold_3
O18280	Caenorhabditis elegans	Metazoa	447	None	None	Negative	Fold_2
Q641X2	Rattus norvegicus	Metazoa	678	None	None	Negative	Fold_3
Q6CUE5	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	292	None	None	Negative	Fold_1
P49447	Homo sapiens	Metazoa	251	None	None	Negative	Fold_4
Q9C5H9	Arabidopsis thaliana	Viridiplantae	678	None	None	Negative	Fold_1
P32485	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435	None	None	Negative	Fold_1
Q08003	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	200	None	None	Negative	Fold_4
Q7ZX96	Xenopus laevis	Metazoa	820	None	None	Negative	Fold_5
P55262	Cricetulus griseus	Metazoa	361	None	None	Negative	Fold_5
Q8NFD5	Homo sapiens	Metazoa	2319	None	None	Negative	Fold_3
Q91YQ1	Mus musculus	Metazoa	204	None	None	Negative	Fold_5
Q09230	Caenorhabditis elegans	Metazoa	212	None	None	Negative	Fold_3
Q9GLM3	Bos taurus	Metazoa	1221	None	None	Negative	Fold_2
Q9FNZ4	Arabidopsis thaliana	Viridiplantae	112	None	None	Negative	Fold_5
P53669	Rattus norvegicus	Metazoa	647	None	None	Negative	Fold_4
P86479	Homo sapiens	Metazoa	221	None	None	Negative	Fold_1
Q9BQK8	Homo sapiens	Metazoa	851	None	None	Negative	Fold_5
Q8IVF7	Homo sapiens	Metazoa	1028	None	None	Negative	Fold_1
Q8BTX9	Mus musculus	Metazoa	330	None	None	Negative	Fold_3
Q84Y95	Arabidopsis thaliana	Viridiplantae	173	None	None	Negative	Fold_2
Q96PE5	Homo sapiens	Metazoa	141	None	None	Negative	Fold_4
Q3V1D3	Mus musculus	Metazoa	745	None	None	Negative	Fold_3
P84786	Drimia maritima	Viridiplantae	257	None	None	Negative	Fold_1
P40579	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	None	None	Negative	Fold_2
Q03246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237	None	None	Negative	Fold_5
P39012	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	614	None	None	Negative	Fold_5
Q9CRY7	Mus musculus	Metazoa	314	None	None	Negative	Fold_2
Q9D009	Mus musculus	Metazoa	231	None	None	Negative	Fold_1
O14109	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	238	None	None	Negative	Fold_5
Q5SP67	Danio rerio	Metazoa	576	None	None	Negative	Fold_2
P97431	Mus musculus	Metazoa	467	None	None	Negative	Fold_2
Q7RTT5	Homo sapiens	Metazoa	188	None	None	Negative	Fold_4
Q8R5I6	Mus musculus	Metazoa	218	None	None	Negative	Fold_1
Q32M21	Mus musculus	Metazoa	443	None	None	Negative	Fold_1
Q4V7B5	Rattus norvegicus	Metazoa	500	None	None	Negative	Fold_5
O08641	Mus musculus	Metazoa	340	None	None	Negative	Fold_4
O16228	Caenorhabditis elegans	Metazoa	186	None	None	Negative	Fold_3
Q4KMQ2	Homo sapiens	Metazoa	910	None	None	Negative	Fold_4
F4K4E3	Arabidopsis thaliana	Viridiplantae	129	None	None	Negative	Fold_3
P97275	Cavia porcellus	Metazoa	658	None	None	Negative	Fold_1
Q06405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	101	None	None	Negative	Fold_2
Q03181	Homo sapiens	Metazoa	441	None	None	Negative	Fold_5
Q38834	Arabidopsis thaliana	Viridiplantae	852	None	None	Negative	Fold_5
Q9C019	Homo sapiens	Metazoa	465	None	None	Negative	Fold_3
P32891	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	587	None	None	Negative	Fold_3
Q96AX9	Homo sapiens	Metazoa	955	None	None	Negative	Fold_4
Q39255	Arabidopsis thaliana	Viridiplantae	160	None	None	Negative	Fold_4
Q8NHB8	Homo sapiens	Metazoa	316	None	None	Negative	Fold_2
Q06197	Glycine max	Viridiplantae	413	None	None	Negative	Fold_3
O64988	Clarkia breweri	Viridiplantae	433	None	None	Negative	Fold_5
Q6XR72	Homo sapiens	Metazoa	485	None	None	Negative	Fold_2
Q94F58	Arabidopsis thaliana	Viridiplantae	340	None	None	Negative	Fold_2
Q9BQC3	Homo sapiens	Metazoa	489	None	None	Negative	Fold_4
B0BNF9	Rattus norvegicus	Metazoa	370	None	None	Negative	Fold_5
Q7K480	Drosophila melanogaster	Metazoa	1367	None	None	Negative	Fold_5
O24616	Arabidopsis thaliana	Viridiplantae	250	None	None	Negative	Fold_5
Q62424	Mus musculus	Metazoa	386	None	None	Negative	Fold_3
Q9N5L4	Caenorhabditis elegans	Metazoa	485	None	None	Negative	Fold_3
P02725	Sus scrofa	Metazoa	133	None	None	Negative	Fold_3
Q8NFU0	Homo sapiens	Metazoa	473	None	None	Negative	Fold_3
P60010	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375	None	None	Negative	Fold_1
Q7TNC4	Mus musculus	Metazoa	392	None	None	Negative	Fold_2
P61158	Homo sapiens	Metazoa	418	None	None	Negative	Fold_1
P56856	Homo sapiens	Metazoa	261	None	None	Negative	Fold_5
P84604	Arctogadus glacialis	Metazoa	147	None	None	Negative	Fold_2
O00587	Homo sapiens	Metazoa	321	None	None	Negative	Fold_5
Q92615	Homo sapiens	Metazoa	738	None	None	Negative	Fold_3
D3UAG0	Malus domestica	Viridiplantae	477	None	None	Negative	Fold_5
Q92345	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	569	None	None	Negative	Fold_4
P36528	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281	None	None	Negative	Fold_3
Q9QZ48	Rattus norvegicus	Metazoa	569	None	None	Negative	Fold_5
Q3UJK4	Mus musculus	Metazoa	602	None	None	Negative	Fold_1
P54619	Homo sapiens	Metazoa	331	None	None	Negative	Fold_5
F4K410	Arabidopsis thaliana	Viridiplantae	675	None	None	Negative	Fold_5
Q9QZZ4	Mus musculus	Metazoa	3511	None	None	Negative	Fold_5
P13297	Mus musculus	Metazoa	303	None	None	Negative	Fold_5
Q86SE9	Homo sapiens	Metazoa	256	None	None	Negative	Fold_3
Q6NLG7	Arabidopsis thaliana	Viridiplantae	106	None	None	Negative	Fold_3
Q9NWA0	Homo sapiens	Metazoa	146	None	None	Negative	Fold_3
P47009	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	104	None	None	Negative	Fold_1
P02038	Saguinus mystax	Metazoa	146	None	None	Negative	Fold_5
P68511	Rattus norvegicus	Metazoa	246	None	None	Negative	Fold_4
Q99KW3	Mus musculus	Metazoa	2014	None	None	Negative	Fold_1
Q9UDY2	Homo sapiens	Metazoa	1190	None	None	Negative	Fold_3
Q9NUM4	Homo sapiens	Metazoa	274	None	None	Negative	Fold_1
Q3UGR5	Mus musculus	Metazoa	259	None	None	Negative	Fold_5
Q04210	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	160	None	None	Negative	Fold_3
O12990	Danio rerio	Metazoa	1153	None	None	Negative	Fold_3
Q94469	Dictyostelium discoideum	Other	335	None	None	Negative	Fold_4
Q9M0V0	Arabidopsis thaliana	Viridiplantae	197	None	None	Negative	Fold_1
P02402	Artemia salina	Metazoa	110	None	None	Negative	Fold_5
Q5VMP0	Oryza sativa subsp. japonica	Viridiplantae	720	None	None	Negative	Fold_1
P28839	Sus scrofa	Metazoa	519	None	None	Negative	Fold_3
Q69ZK0	Mus musculus	Metazoa	1650	None	None	Negative	Fold_1
